Part number,Part ID,Label,Assembly,Material,Solid count,Volume mm3,X mm,Y mm,Z mm,Fidelity
FAMICOM-0001,BottomCover,FAMICOM-0001 · Burgundy bottom cover007,Body,fcred,1,71444.02538466961,150.0,220.0,2.1999999999999997,Published envelope; approximate local detail
FAMICOM-0002,LowerShell,FAMICOM-0002 · Burgundy lower enclosure skirt010,Body,fcred,1,8900.139870704428,150.0,220.0,10.600000000000065,Published envelope; approximate local detail
FAMICOM-0003,UpperShell,FAMICOM-0003 · Sloping cream upper enclosure025,Body,fccream,1,82182.95226735368,150.0,220.0,37.60000000000001,Published envelope; approximate local detail
FAMICOM-0004,RubberFoot0,FAMICOM-0004 · Bottom support foot,Body,rubber,1,133.80671430169645,8.799999999999997,8.800000000000011,2.2,Published envelope; approximate local detail
FAMICOM-0005,RubberFoot1,FAMICOM-0005 · Bottom support foot001,Body,rubber,1,133.80671430169645,8.799999999999997,8.800000000000011,2.2,Published envelope; approximate local detail
FAMICOM-0006,RubberFoot2,FAMICOM-0006 · Bottom support foot002,Body,rubber,1,133.80671430169645,8.799999999999997,8.800000000000011,2.2,Published envelope; approximate local detail
FAMICOM-0007,RubberFoot3,FAMICOM-0007 · Bottom support foot003,Body,rubber,1,133.80671430169645,8.799999999999997,8.800000000000011,2.2,Published envelope; approximate local detail
FAMICOM-0008,CartridgeDustFlap,FAMICOM-0008 · Burgundy cartridge dust flap,CardReader,fcred,1,5371.5545482457455,116.6,28.799999999999997,1.6000000000000014,Published envelope; approximate local detail
FAMICOM-0009,DustFlapRearRidge,FAMICOM-0009 · Cartridge-flap hinge ridge,CardReader,fcred,1,161.70265482457458,115.6,1.4000000000000057,1.0,Published envelope; approximate local detail
FAMICOM-0010,EjectWellFloor,FAMICOM-0010 · Eject well floor001,Controls,fccream,1,2956.228672105405,40.4,63.400000000000006,1.2000000000000028,Published envelope; approximate local detail
FAMICOM-0011,EjectLever,FAMICOM-0011 · Raised burgundy eject handle,Controls,fcred,1,2965.550000000001,37.0,14.0,8.600000000000001,Published envelope; approximate local detail
FAMICOM-0012,PowerCap,FAMICOM-0012 · Power burgundy cap,Controls,fcred,1,387.61592894744615,15.599999999999998,16.599999999999994,1.5,Published envelope; approximate local detail
FAMICOM-0013,ResetCap,FAMICOM-0013 · Reset burgundy cap,Controls,fcred,1,387.61592894744615,15.599999999999998,16.599999999999994,1.5,Published envelope; approximate local detail
FAMICOM-0014,PowerFingerRidge,FAMICOM-0014 · Power slide raised grip,Controls,fcred,1,100.28495559215385,14.0,3.0,2.3999999999999986,Published envelope; approximate local detail
FAMICOM-0015,FrontNameplate,FAMICOM-0015 · Famicom burgundy nameplate,Body,fcred,1,207.98626548245784,130.0,11.808111587440536,10.943904571374695,Published envelope; approximate local detail
FAMICOM-0016,FamilyComputerWord,FAMICOM-0016 · FAMILY COMPUTER,Body,fcgold,14,1.4652167133823715,56.70543634161073,3.4444566543904784,3.191195956783723,Published envelope; approximate local detail
FAMICOM-0017,NintendoWord,FAMICOM-0017 · Nintendo,Body,fcgold,9,0.12127551380709951,11.319798757718118,1.4777810652905004,1.3702000409504222,Published envelope; approximate local detail
FAMICOM-0018,POWERMark,FAMICOM-0018 · POWER,Body,fccream,5,0.11154541322744628,9.221896173154363,1.9489934885905882,0.01800020000000302,Published envelope; approximate local detail
FAMICOM-0019,RESETMark,FAMICOM-0019 · RESET,Body,fccream,5,0.09268518010168608,8.013422918791946,1.9489934885905882,0.01800020000000302,Published envelope; approximate local detail
FAMICOM-0020,EjectMark,FAMICOM-0020 · EJECT,Body,fccream,5,0.08070866825396496,7.143624161073825,2.4268458375838833,0.01800020000000302,Published envelope; approximate local detail
FAMICOM-0021,ControllerSeat-1,FAMICOM-0021 · Lower controller support shelf,Body,fcred,1,2279.4766721054034,14.400000000000006,132.0,1.2000000000000002,Published envelope; approximate local detail
FAMICOM-0022,ControllerSeat1,FAMICOM-0022 · Lower controller support shelf001,Body,fcred,1,2279.4766721054034,14.400000000000006,132.0,1.2000000000000002,Published envelope; approximate local detail
FAMICOM-0023,P1Back,FAMICOM-0023 · Controller 1 rear cover004,Controller1,fcred,1,7813.61362227158,1.2000000000000028,126.0,52.0,Published envelope; approximate local detail
FAMICOM-0024,P1Frame,FAMICOM-0024 · Controller middle shell001,Controller1,fcred,1,6274.733057183243,10.200000000000003,126.0,52.0,Published envelope; approximate local detail
FAMICOM-0025,P1Front,FAMICOM-0025 · Controller front cover005,Controller1,fcred,1,7668.133083784479,1.3000000000000114,125.80000000000001,51.8,Published envelope; approximate local detail
